air_pollution_class,concatenate_pollutant_aggregation,country_fake,download_raw_data,google_map,sampling_point,air_pollutant_group,air_quality_station_area,air_quality_station_type,aq_station_name,city,country_colour,country,data_aggregation_label,download_raw_data_1,google_map_1,sampling_point_1,unit_of_airpollution_level,uom_corrected,year_of_statistics,latitude,longitude,geometry_generated,air_pollution_level,threshold_1,threshold_3,year,region
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY037&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.137300000000003+11.5649,SPO.DE_DEBY037_PM2_dataGroup1,PM2.5,Urban,Traffic,München/Stachus,München,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.137300000000003+11.5649,SPO.DE_DEBY037_PM2_dataGroup1,ug/m3,ug/m3,2020,48.1373,11.5649,NA,9.974,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY039&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.154499999999999+11.5547,SPO.DE_DEBY039_PM2_dataGroup1,PM2.5,Urban,Background,München/Lothstraße,München,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.154499999999999+11.5547,SPO.DE_DEBY039_PM2_dataGroup1,ug/m3,ug/m3,2020,48.1545,11.5547,NA,9.019,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY049&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.853200000000001+11.777799999999999,SPO.DE_DEBY049_PM2_dataGroup1,PM2.5,Rural,Background,Neustadt a.d. Donau/Eining,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.853200000000001+11.777799999999999,SPO.DE_DEBY049_PM2_dataGroup1,ug/m3,ug/m3,2020,48.8532,11.7778,NA,9.396,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY052&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.397100000000002+10.0083,SPO.DE_DEBY052_PM2_dataGroup1,PM2.5,Urban,Background,Neu-Ulm/Gabelsbergerstraße,Neu-Ulm,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.397100000000002+10.0083,SPO.DE_DEBY052_PM2_dataGroup1,ug/m3,ug/m3,2020,48.3971,10.0083,NA,9.963,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY067&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.322000000000003+12.1281,SPO.DE_DEBY067_PM2_dataGroup1,PM2.5,Suburban,Background,Schwandorf/Wackersdorfer Straße,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.322000000000003+12.1281,SPO.DE_DEBY067_PM2_dataGroup1,ug/m3,ug/m3,2020,49.322,12.1281,NA,9.808,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY072&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.438499999999998+12.5489,SPO.DE_DEBY072_PM2_dataGroup1,PM2.5,Rural,Background,Tiefenbach/Altenschneeberg,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.438499999999998+12.5489,SPO.DE_DEBY072_PM2_dataGroup1,ug/m3,ug/m3,2020,49.4385,12.5489,NA,6.671,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY077&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.804699999999997+9.9564000000000004,SPO.DE_DEBY077_PM2_dataGroup1,PM2.5,Suburban,Background,Würzburg/Kopfklinik,Würzburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.804699999999997+9.9564000000000004,SPO.DE_DEBY077_PM2_dataGroup1,ug/m3,ug/m3,2020,49.8047,9.9564,NA,9.079,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY088&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.021700000000003+12.5382,SPO.DE_DEBY088_PM2_dataGroup1,PM2.5,Suburban,Background,Trostberg/Schwimmbadstraße,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.021700000000003+12.5382,SPO.DE_DEBY088_PM2_dataGroup1,ug/m3,ug/m3,2020,48.0217,12.5382,NA,9.646,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY089&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.173200000000001+11.648,SPO.DE_DEBY089_PM2_dataGroup1,PM2.5,Suburban,Background,München/Johanneskirchen,München,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.173200000000001+11.648,SPO.DE_DEBY089_PM2_dataGroup1,ug/m3,ug/m3,2020,48.1732,11.648,NA,9.165,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY099&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.326000000000001+10.9031,SPO.DE_DEBY099_PM2_dataGroup1,PM2.5,Suburban,Background,Augsburg/LfU,Augsburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.326000000000001+10.9031,SPO.DE_DEBY099_PM2_dataGroup1,ug/m3,ug/m3,2020,48.326,10.9031,NA,9.062,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY109&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/47.968800000000002+11.2202,SPO.DE_DEBY109_PM2_dataGroup1,PM2.5,Rural,Background,Andechs/Rothenfeld,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/47.968800000000002+11.2202,SPO.DE_DEBY109_PM2_dataGroup1,ug/m3,ug/m3,2020,47.9688,11.2202,NA,6.915,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY121&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/47.648499999999999+12.1883,SPO.DE_DEBY121_PM2_dataGroup1,PM2.5,Rural,Traffic,Oberaudorf/Inntal-Autobahn,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/47.648499999999999+12.1883,SPO.DE_DEBY121_PM2_dataGroup1,ug/m3,ug/m3,2020,47.6485,12.1883,NA,9.869,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY124&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.444099999999999+10.324999999999999,SPO.DE_DEBY124_PM2_dataGroup1,PM2.5,Rural,Background,Burgbernheim/Grüne Au,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.444099999999999+10.324999999999999,SPO.DE_DEBY124_PM2_dataGroup1,ug/m3,ug/m3,2020,49.4441,10.325,NA,8.611,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEBY187&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/48.952199999999998+10.5977,SPO.DE_DEBY187_PM2_dataGroup1,PM2.5,Suburban,Background,Oettingen/Goethestraße,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/48.952199999999998+10.5977,SPO.DE_DEBY187_PM2_dataGroup1,ug/m3,ug/m3,2020,48.9522,10.5977,NA,9.616,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHB002&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.060000000000002+8.9169999999999998,SPO.DE_DEHB002_PM2_dataGroup1,PM2.5,Urban,Background,Bremen-Ost,Bremen,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.060000000000002+8.9169999999999998,SPO.DE_DEHB002_PM2_dataGroup1,ug/m3,ug/m3,2020,53.06,8.917,NA,9.172,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHB005&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.5625+8.5693999999999999,SPO.DE_DEHB005_PM2_dataGroup1,PM2.5,Urban,Background,Bremerhaven-Hansastraße,Bremerhaven,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.5625+8.5693999999999999,SPO.DE_DEHB005_PM2_dataGroup1,ug/m3,ug/m3,2020,53.5625,8.5694,NA,8.956,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHB013&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.117699999999999+8.6951000000000001,SPO.DE_DEHB013_PM2_dataGroup1,PM2.5,Rural,Industrial,Bremen-Hasenbüren,Bremen,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.117699999999999+8.6951000000000001,SPO.DE_DEHB013_PM2_dataGroup1,ug/m3,ug/m3,2020,53.1177,8.6951,NA,9.542,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE001&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.872300000000003+8.6646000000000001,SPO.DE_DEHE001_PM2_dataGroup1,PM2.5,Urban,Background,Darmstadt,Darmstadt,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.872300000000003+8.6646000000000001,SPO.DE_DEHE001_PM2_dataGroup1,ug/m3,ug/m3,2020,49.8723,8.6646,NA,7.982,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.125300000000003+8.7462999999999997,SPO.DE_DEHE008_PM2_dataGroup2,PM2.5,Urban,Background,Frankfurt Ost,Frankfurt am Main,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.125300000000003+8.7462999999999997,SPO.DE_DEHE008_PM2_dataGroup2,ug/m3,ug/m3,2020,50.1253,8.7463,NA,9.431,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE013&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.3142+9.4833999999999996,SPO.DE_DEHE013_PM2_dataGroup2,PM2.5,Urban,Background,Kassel Mitte,Kassel,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.3142+9.4833999999999996,SPO.DE_DEHE013_PM2_dataGroup2,ug/m3,ug/m3,2020,51.3142,9.4834,NA,8.297,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE018&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.010300000000001+8.4514999999999993,SPO.DE_DEHE018_PM2_dataGroup1,PM2.5,Urban,Background,Raunheim,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.010300000000001+8.4514999999999993,SPO.DE_DEHE018_PM2_dataGroup1,ug/m3,ug/m3,2020,50.0103,8.4515,NA,9.536,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE022&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.0503+8.2449999999999992,SPO.DE_DEHE022_PM2_dataGroup2,PM2.5,Urban,Background,Wiesbaden Süd,Wiesbaden,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.0503+8.2449999999999992,SPO.DE_DEHE022_PM2_dataGroup2,ug/m3,ug/m3,2020,50.0503,8.245,NA,8.107,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE030&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.804299999999998+8.7692999999999994,SPO.DE_DEHE030_PM2_dataGroup1,PM2.5,Urban,Background,Marburg,Marburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.804299999999998+8.7692999999999994,SPO.DE_DEHE030_PM2_dataGroup1,ug/m3,ug/m3,2020,50.8043,8.7693,NA,8.654,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE037&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.077199999999998+8.2302999999999997,SPO.DE_DEHE037_PM2_dataGroup1,PM2.5,Urban,Traffic,Wiesbaden Ringkirche,Wiesbaden,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.077199999999998+8.2302999999999997,SPO.DE_DEHE037_PM2_dataGroup1,ug/m3,ug/m3,2020,50.0772,8.2303,NA,8.947,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE040&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.869500000000002+8.6538000000000004,SPO.DE_DEHE040_PM2_dataGroup1,PM2.5,Urban,Traffic,Darmstadt Hügelstraße,Darmstadt,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.869500000000002+8.6538000000000004,SPO.DE_DEHE040_PM2_dataGroup1,ug/m3,ug/m3,2020,49.8695,8.6538,NA,9.137,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE041&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.124600000000001+8.6919000000000004,SPO.DE_DEHE041_PM2_dataGroup1,PM2.5,Urban,Traffic,Frankfurt Friedberger Landstraße,Frankfurt am Main,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.124600000000001+8.6919000000000004,SPO.DE_DEHE041_PM2_dataGroup1,ug/m3,ug/m3,2020,50.1246,8.6919,NA,9.905,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE046&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.430900000000001+8.9282000000000004,SPO.DE_DEHE046_PM2_dataGroup1,PM2.5,Rural,Background,Bad Arolsen,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.430900000000001+8.9282000000000004,SPO.DE_DEHE046_PM2_dataGroup1,ug/m3,ug/m3,2020,51.4309,8.9282,NA,7.178,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE061&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.584099999999999+8.6685999999999996,SPO.DE_DEHE061_PM2_dataGroup1,PM2.5,Urban,Traffic,Gießen Westanlage,Gießen,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.584099999999999+8.6685999999999996,SPO.DE_DEHE061_PM2_dataGroup1,ug/m3,ug/m3,2020,50.5841,8.6686,NA,9.633,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE062&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.807200000000002+8.7705000000000002,SPO.DE_DEHE062_PM2_dataGroup1,PM2.5,Urban,Traffic,Marburg Universitätsstraße,Marburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.807200000000002+8.7705000000000002,SPO.DE_DEHE062_PM2_dataGroup1,ug/m3,ug/m3,2020,50.8072,8.7705,NA,8.873,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE063&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.6432+8.6419999999999995,SPO.DE_DEHE063_PM2_dataGroup1,PM2.5,Urban,Traffic,Heppenheim Lehrstraße,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.6432+8.6419999999999995,SPO.DE_DEHE063_PM2_dataGroup1,ug/m3,ug/m3,2020,49.6432,8.642,NA,9.224,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE112&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.072099999999999+8.2288999999999994,SPO.DE_DEHE112_PM2_dataGroup1,PM2.5,Urban,Traffic,Wiesbaden Schiersteiner Straße,Wiesbaden,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.072099999999999+8.2288999999999994,SPO.DE_DEHE112_PM2_dataGroup1,ug/m3,ug/m3,2020,50.0721,8.2289,NA,9.884,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE135&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.075499999999998+8.5762999999999998,SPO.DE_DEHE135_PM2_dataGroup1,PM2.5,Suburban,Background,Frankfurt-Schwanheim,Frankfurt am Main,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.075499999999998+8.5762999999999998,SPO.DE_DEHE135_PM2_dataGroup1,ug/m3,ug/m3,2020,50.0755,8.5763,NA,8.99,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHE150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.113500000000002+8.5945,SPO.DE_DEHE150_PM2_dataGroup1,PM2.5,Urban,Background,Frankfurt-Niedwald,Frankfurt am Main,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.113500000000002+8.5945,SPO.DE_DEHE150_PM2_dataGroup1,ug/m3,ug/m3,2020,50.1135,8.5945,NA,9.532,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHH008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.564100000000003+9.9679000000000002,SPO.DE_DEHH008_PM2_dataGroup1,PM2.5,Urban,Background,Hamburg Sternschanze,Hamburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.564100000000003+9.9679000000000002,SPO.DE_DEHH008_PM2_dataGroup1,ug/m3,ug/m3,2020,53.5641,9.9679,NA,9.09,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHH015&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.523299999999999+10.0212,SPO.DE_DEHH015_PM2_dataGroup1,PM2.5,Urban,Industrial,Hamburg Veddel,Hamburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.523299999999999+10.0212,SPO.DE_DEHH015_PM2_dataGroup1,ug/m3,ug/m3,2020,53.5233,10.0212,NA,9.085,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEHH059&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.507899999999999+9.9906000000000006,SPO.DE_DEHH059_PM2_dataGroup1,PM2.5,Urban,Background,Hamburg Wilhelmsburg,Hamburg,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.507899999999999+9.9906000000000006,SPO.DE_DEHH059_PM2_dataGroup1,ug/m3,ug/m3,2020,53.5079,9.9906,NA,9.623,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEMV004&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.817799999999998+12.0647,SPO.DE_DEMV004_PM2_dataGroup1,PM2.5,Rural,Background,Gülzow,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.817799999999998+12.0647,SPO.DE_DEMV004_PM2_dataGroup1,ug/m3,ug/m3,2020,53.8178,12.0647,NA,8.578,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEMV007&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/54.1616+12.174099999999999,SPO.DE_DEMV007_PM2_dataGroup1,PM2.5,Suburban,Background,Rostock-Stuthof,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/54.1616+12.174099999999999,SPO.DE_DEMV007_PM2_dataGroup1,ug/m3,ug/m3,2020,54.1616,12.1741,NA,8.955,NA,NA,2020,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2020&Year_to=2020&Station=STA.DE_DEMV012&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.520499999999998+14.257400000000001,SPO.DE_DEMV012_PM2_dataGroup1,PM2.5,Rural,Background,Löcknitz,NA,NA,Germany,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.520499999999998+14.257400000000001,SPO.DE_DEMV012_PM2_dataGroup1,ug/m3,ug/m3,2020,53.5205,14.2574,NA,8.224,NA,NA,2020,West
