"Air.Pollution.Class","Concatenate.pollutant.aggregation","Country.Fake","DownloadRawData","GoogleMap","Sampling.Point","Air.Pollutant.Group","Air.Quality.Station.Area","Air.Quality.Station.Type","AQ.Station.Name","City","Country.Colour","Country","Data.Aggregation.Label","DownloadRawData.1","GoogleMap.1","Sampling.Point.1","Unit.Of.Airpollution.Level","UOM.corrected","Year.Of.Statistics","Latitude","Longitude","Geometry..generated.","Air.Pollution.Level","Threshold.1","Threshold.3","Year","Region"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR38008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/-20.884599999999999+55.453899999999997","SPO-FR38008_6001","PM2.5","Urban","Background","Ecole JOINVILLE","Saint Denis",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/-20.884599999999999+55.453899999999997","SPO-FR38008_6001","ug/m3","ug/m3",2019,-20.8846,55.4539,"",8.013,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR38011&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/-21.334399999999999+55.459099999999999","SPO-FR38011_6001","PM2.5","Urban","Background","Station Luther King","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/-21.334399999999999+55.459099999999999","SPO-FR38011_6001","ug/m3","ug/m3",2019,-21.3344,55.4591,"",6.037,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR38017&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/-21.2943+55.627899999999997","SPO-FR38017_6001","PM2.5","Rural","Background","Grand Coude","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/-21.2943+55.627899999999997","SPO-FR38017_6001","ug/m3","ug/m3",2019,-21.2943,55.6279,"",5.606,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR38020&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/-21.022099999999998+55.266800000000003","SPO-FR38020_6001","PM2.5","Urban","Background","Plateau Caillou","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/-21.022099999999998+55.266800000000003","SPO-FR38020_6001","ug/m3","ug/m3",2019,-21.0221,55.2668,"",5.708,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR39008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/14.616400000000001+-61.1008","SPO-FR39008_6001","PM2.5","Urban","Background","Ville de Schoelcher","Fort-de-France",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/14.616400000000001+-61.1008","SPO-FR39008_6001","ug/m3","ug/m3",2019,14.6164,-61.1008,"",8.485,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR39014&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/14.4689+-60.927399999999999","SPO-FR39014_6001","PM2.5","Suburban","Background","Sainte_Luce","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/14.4689+-60.927399999999999","SPO-FR39014_6001","ug/m3","ug/m3",2019,14.4689,-60.9274,"",8.416,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR41001&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/41.924700000000001+8.7356999999999996","SPO-FR41001_6001","PM2.5","Urban","Background","AJACCIO CANETTO","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/41.924700000000001+8.7356999999999996","SPO-FR41001_6001","ug/m3","ug/m3",2019,41.9247,8.7357,"",9.285,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR41017&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/42.671300000000002+9.4345999999999997","SPO-FR41017_6001","PM2.5","Suburban","Background","BASTIA MONTESORO","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/42.671300000000002+9.4345999999999997","SPO-FR41017_6001","ug/m3","ug/m3",2019,42.6713,9.4346,"",8.673,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR82006&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/47.247399999999999+6.0153999999999996","SPO-FR82006_6001","PM2.5","Urban","Background","Besançon Prévoyance","Besançon",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/47.247399999999999+6.0153999999999996","SPO-FR82006_6001","ug/m3","ug/m3",2019,47.2474,6.0154,"",9.166,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR82050&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/46.671300000000002+5.5566000000000004","SPO-FR82050_6001","PM2.5","Urban","Background","Lons-le-Saunier CV","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/46.671300000000002+5.5566000000000004","SPO-FR82050_6001","ug/m3","ug/m3",2019,46.6713,5.5566,"",6.439,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-FR82070&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/47.351300000000002+6.3597000000000001","SPO-FR82070_6001","PM2.5","Urban","Traffic","Baume-les-Dames","",NA,"France","Annual mean / 1 calendar year","","http://www.google.com/maps/place/47.351300000000002+6.3597000000000001","SPO-FR82070_6001","ug/m3","ug/m3",2019,47.3513,6.3597,"",9.546,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE002AP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.3688+-6.1726000000000001","SPO.IE.IE002APSample1_6001","PM2.5","Suburban","Background","Dublin Raheny Saint Anne's Park","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.3688+-6.1726000000000001","SPO.IE.IE002APSample1_6001","ug/m3","ug/m3",2019,53.3688,-6.1726,"",7.598,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE002DP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.629399999999997+-8.1943999999999999","SPO.IE.IE002DPSample1_6001","PM2.5","Suburban","Background","Roscommon Roscommon Town County Council Offices","",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.629399999999997+-8.1943999999999999","SPO.IE.IE002DPSample1_6001","ug/m3","ug/m3",2019,53.6294,-8.1944,"",8.612,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE003AP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.390300000000003+-6.3052999999999999","SPO.IE.IE003APSample1_6001","PM2.5","Suburban","Background","Dublin Finglas Mellowes Road","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.390300000000003+-6.3052999999999999","SPO.IE.IE003APSample1_6001","ug/m3","ug/m3",2019,53.3903,-6.3053,"",8.713,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE003CP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.839700000000001+-6.9317000000000002","SPO.IE.IE003CPSample1_6001","PM2.5","Suburban","Background","Carlow Carlow Town County Council Offices","",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.839700000000001+-6.9317000000000002","SPO.IE.IE003CPSample1_6001","ug/m3","ug/m3",2019,52.8397,-6.9317,"",7.637,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE004AP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.341900000000003+-6.2141000000000002","SPO.IE.IE004APSample2_6001","PM2.5","Urban","Traffic","Dublin Ringsend recycling Centre","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.341900000000003+-6.2141000000000002","SPO.IE.IE004APSample2_6001","ug/m3","ug/m3",2019,53.3419,-6.2141,"",9.711,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE004BP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.900100000000002+-8.4863999999999997","SPO.IE.IE004BPSample1_6001","PM2.5","Suburban","Background","Cork UCC Distillery Fields","Cork",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.900100000000002+-8.4863999999999997","SPO.IE.IE004BPSample1_6001","ug/m3","ug/m3",2019,51.9001,-8.4864,"",7.891,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE005AP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.345799999999997+-6.2948000000000004","SPO.IE.IE005APSample1_6001","PM2.5","Urban","Traffic","Dublin Kilmainham St. John's Road West","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.345799999999997+-6.2948000000000004","SPO.IE.IE005APSample1_6001","ug/m3","ug/m3",2019,53.3458,-6.2948,"",8.526,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE005DP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.854999999999997+-8.2878000000000007","SPO.IE.IE005DPSample1_6001","PM2.5","Suburban","Background","Cork Cobh Carrignafoy","",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.854999999999997+-8.2878000000000007","SPO.IE.IE005DPSample1_6001","ug/m3","ug/m3",2019,51.855,-8.2878,"",8.36,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE0036A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.340499999999999+-6.3522999999999996","SPO.IE.IE0036ASample2_6001","PM2.5","Suburban","Background","Dublin Ballyfermot Library","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.340499999999999+-6.3522999999999996","SPO.IE.IE0036ASample2_6001","ug/m3","ug/m3",2019,53.3405,-6.3523,"",9.509,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE0095A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.364400000000003+-6.3490000000000002","SPO.IE.IE0095ASample1_6001","PM2.5","Suburban","Background","Dublin Phoenix Park Ordnance Survey Road","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.364400000000003+-6.3490000000000002","SPO.IE.IE0095ASample1_6001","ug/m3","ug/m3",2019,53.3644,-6.349,"",7.828,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE0106A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.368200000000002+-6.2279","SPO.IE.IE0106ASample1_6001","PM2.5","Suburban","Background","Dublin Marino Brian Road","Dublin",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.368200000000002+-6.2279","SPO.IE.IE0106ASample1_6001","ug/m3","ug/m3",2019,53.3682,-6.2279,"",9.391,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE0110A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.881900000000002+-8.4571000000000005","SPO.IE.IE0110ASample1_6001","PM2.5","Suburban","Background","Cork Ballinlough Heatherton Park","Cork",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.881900000000002+-8.4571000000000005","SPO.IE.IE0110ASample1_6001","ug/m3","ug/m3",2019,51.8819,-8.4571,"",8.457,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE0141A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.187199999999997+-6.1216999999999997","SPO.IE.IE0141ASample2_6001","PM2.5","Suburban","Background","Wicklow Bray Wurzburg Road","",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.187199999999997+-6.1216999999999997","SPO.IE.IE0141ASample2_6001","ug/m3","ug/m3",2019,53.1872,-6.1217,"",6.55,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IE.IE0142A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.7256+-7.7914000000000003","SPO.IE.IE0142ASample1_6001","PM2.5","Suburban","Traffic","Longford Town Dublin Road Railway","",NA,"Ireland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.7256+-7.7914000000000003","SPO.IE.IE0142ASample1_6001","ug/m3","ug/m3",2019,53.7256,-7.7914,"",8.583,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LU0101A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/49.597700000000003+6.1375999999999999","SPO-LU0101A_06001_100","PM2.5","Urban","Background","Luxembourg Bonnevoie","Luxembourg",NA,"Luxembourg","Annual mean / 1 calendar year","","http://www.google.com/maps/place/49.597700000000003+6.1375999999999999","SPO-LU0101A_06001_100","ug/m3","ug/m3",2019,49.5977,6.1376,"",7.36,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LU0102A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/49.505000000000003+5.9768999999999997","SPO-LU0102A_06001_101","PM2.5","Urban","Background","Esch/Alzette","",NA,"Luxembourg","Annual mean / 1 calendar year","","http://www.google.com/maps/place/49.505000000000003+5.9768999999999997","SPO-LU0102A_06001_101","ug/m3","ug/m3",2019,49.505,5.9769,"",7.393,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LU0105A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/49.722299999999997+6.3052999999999999","SPO-LU0105A_06001_101","PM2.5","Rural","Background","Beidweiler","",NA,"Luxembourg","Annual mean / 1 calendar year","","http://www.google.com/maps/place/49.722299999999997+6.3052999999999999","SPO-LU0105A_06001_101","ug/m3","ug/m3",2019,49.7223,6.3053,"",6.998,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LU0109A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/49.611600000000003+6.1185","SPO-LU0109A_06001_100","PM2.5","Urban","Traffic","Luxembourg Pl. Winston Churchill","Luxembourg",NA,"Luxembourg","Annual mean / 1 calendar year","","http://www.google.com/maps/place/49.611600000000003+6.1185","SPO-LU0109A_06001_100","ug/m3","ug/m3",2019,49.6116,6.1185,"",9.771,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00136&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.887999999999998+5.9705000000000004","SPO-NL00136_06001_101","PM2.5","Urban","Traffic","Heerlen-Looierstraat","Greater Heerlen",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.887999999999998+5.9705000000000004","SPO-NL00136_06001_101","ug/m3","ug/m3",2019,50.888,5.9705,"",9.915,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00138&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.900300000000001+5.9869000000000003","SPO-NL00138_06001_101","PM2.5","Urban","Background","Heerlen-Jamboreepad","Greater Heerlen",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.900300000000001+5.9869000000000003","SPO-NL00138_06001_101","ug/m3","ug/m3",2019,50.9003,5.9869,"",8.464,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00241&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.603099999999998+4.7809999999999997","SPO-NL00241_06001_102","PM2.5","Urban","Background","Breda-Bastenakenstraat","Breda",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.603099999999998+4.7809999999999997","SPO-NL00241_06001_102","ug/m3","ug/m3",2019,51.6031,4.781,"",9.075,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00404&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.077100000000002+4.2892000000000001","SPO-NL00404_06001_102","PM2.5","Urban","Background","Den Haag-Rebecquestraat","Greater 's-Gravenhage",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.077100000000002+4.2892000000000001","SPO-NL00404_06001_102","ug/m3","ug/m3",2019,52.0771,4.2892,"",8.626,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00418&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.914200000000001+4.4798999999999998","SPO-NL00418_06001_102","PM2.5","Urban","Background","Rotterdam-Schiedamsevest","Greater Rotterdam",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.914200000000001+4.4798999999999998","SPO-NL00418_06001_102","ug/m3","ug/m3",2019,51.9142,4.4799,"",9.537,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00444&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.296599999999998+4.5107999999999997","SPO-NL00444_06001_102","PM2.5","Rural","Background","De Zilk-Vogelaarsdreef","",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.296599999999998+4.5107999999999997","SPO-NL00444_06001_102","ug/m3","ug/m3",2019,52.2966,4.5108,"",8.883,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00538&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.803699999999999+5.0505000000000004","SPO-NL00538_06001_101","PM2.5","Rural","Background","Wieringerwerf-Medemblikkerweg","",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.803699999999999+5.0505000000000004","SPO-NL00538_06001_101","ug/m3","ug/m3",2019,52.8037,5.0505,"",8.516,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00641&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.201500000000003+4.9874000000000001","SPO-NL00641_06001_101","PM2.5","Urban","Traffic","Breukelen-Snelweg","",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.201500000000003+4.9874000000000001","SPO-NL00641_06001_101","ug/m3","ug/m3",2019,52.2015,4.9874,"",9.804,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00644&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.974499999999999+4.9233000000000002","SPO-NL00644_06001_101","PM2.5","Rural","Background","Cabauw-Wielsekade","",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.974499999999999+4.9233000000000002","SPO-NL00644_06001_101","ug/m3","ug/m3",2019,51.9745,4.9233,"",9.532,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00821&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.234499999999997+6.9195000000000002","SPO-NL00821_06001_101","PM2.5","Urban","Background","Enschede-Winkelhorst.","Enschede",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.234499999999997+6.9195000000000002","SPO-NL00821_06001_101","ug/m3","ug/m3",2019,52.2345,6.9195,"",8.931,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00934&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.330399999999997+6.2767999999999997","SPO-NL00934_06001_101","PM2.5","Rural","Background","Kollumerwaard-Hooge Zuidwal","",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.330399999999997+6.2767999999999997","SPO-NL00934_06001_101","ug/m3","ug/m3",2019,53.3304,6.2768,"",8.384,"","",2019,"West"
2,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00937&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/53.217799999999997+6.5789","SPO-NL00937_06001_101","PM2.5","Urban","Traffic","Groningen-Europaweg","Groningen",NA,"Netherlands","Annual mean / 1 calendar year","","http://www.google.com/maps/place/53.217799999999997+6.5789","SPO-NL00937_06001_101","ug/m3","ug/m3",2019,53.2178,6.5789,"",8.606,"","",2019,"West"
