"Air.Pollution.Class","Concatenate.pollutant.aggregation","Country.Fake","DownloadRawData","GoogleMap","Sampling.Point","Air.Pollutant.Group","Air.Quality.Station.Area","Air.Quality.Station.Type","AQ.Station.Name","City","Country.Colour","Country","Data.Aggregation.Label","DownloadRawData.1","GoogleMap.1","Sampling.Point.1","Unit.Of.Airpollution.Level","UOM.corrected","Year.Of.Statistics","Latitude","Longitude","Geometry..generated.","Air.Pollution.Level","Threshold.1","Threshold.3","Year"
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0096A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.758000000000003+19.529800000000002","SPO_PL0096A_6001_002","PM2.5","Urban","Background","Łódź, ul. Czernika","Lódz",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.758000000000003+19.529800000000002","SPO_PL0096A_6001_002","ug/m3","ug/m3",2018,51.758,19.5298,"",21.567,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0126A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/49.293599999999998+19.960100000000001","SPO_PL0126A_6001_001","PM2.5","Urban","Background","Zakopane, ul. Sienkiewicza","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/49.293599999999998+19.960100000000001","SPO_PL0126A_6001_001","ug/m3","ug/m3",2018,49.2936,19.9601,"",24.374,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0129A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.407600000000002+20.9559","SPO_PL0129A_6001_001","PM2.5","Suburban","Background","Legionowo, ul. Zegrzyńska","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.407600000000002+20.9559","SPO_PL0129A_6001_001","ug/m3","ug/m3",2018,52.4076,20.9559,"",24.771,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0136A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.550899999999999+19.709800000000001","SPO_PL0136A_6001_002","PM2.5","Urban","Background","Płock, ul. Reja","Plock",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.550899999999999+19.709800000000001","SPO_PL0136A_6001_002","ug/m3","ug/m3",2018,52.5509,19.7098,"",20.178,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0138A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.399099999999997+21.147500000000001","SPO_PL0138A_6001_001","PM2.5","Urban","Background","Radom, ul. Tochtermana","Radom",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.399099999999997+21.147500000000001","SPO_PL0138A_6001_001","ug/m3","ug/m3",2018,51.3991,21.1475,"",24.55,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0140A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.219299999999997+21.0047","SPO_PL0140A_6001_001","PM2.5","Urban","Traffic","Warszawa, al. Niepodległości","Warszawa",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.219299999999997+21.0047","SPO_PL0140A_6001_001","ug/m3","ug/m3",2018,52.2193,21.0047,"",24.855,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0141A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.160800000000002+21.033799999999999","SPO_PL0141A_6001_002","PM2.5","Urban","Background","Warszawa, ul. Wokalna","Warszawa",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.160800000000002+21.033799999999999","SPO_PL0141A_6001_002","ug/m3","ug/m3",2018,52.1608,21.0338,"",21.013,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0143A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.290900000000001+21.0425","SPO_PL0143A_6001_001","PM2.5","Urban","Background","Warszawa, ul. Kondratowicza","Warszawa",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.290900000000001+21.0425","SPO_PL0143A_6001_001","ug/m3","ug/m3",2018,52.2909,21.0425,"",20.441,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0190A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.204500000000003+16.180499999999999","SPO_PL0190A_6001_001","PM2.5","Urban","Background","Legnica, al. Rzeczypospolitej","Legnica",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.204500000000003+16.180499999999999","SPO_PL0190A_6001_001","ug/m3","ug/m3",2018,51.2045,16.1805,"",24.982,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0192A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.768700000000003+16.2697","SPO_PL0192A_6001_001","PM2.5","Urban","Background","Wałbrzych, ul. Wysockiego","Walbrzych",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.768700000000003+16.2697","SPO_PL0192A_6001_001","ug/m3","ug/m3",2018,50.7687,16.2697,"",21.576,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0194A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.129399999999997+17.029299999999999","SPO_PL0194A_6001_001","PM2.5","Urban","Background","Wrocław, wyb. Conrada-Korzeniowskiego","Wroclaw",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.129399999999997+17.029299999999999","SPO_PL0194A_6001_001","ug/m3","ug/m3",2018,51.1294,17.0293,"",22.198,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0197A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.086199999999998+17.012699999999999","SPO_PL0197A_6001_001","PM2.5","Urban","Traffic","Wrocław, al. Wiśniowa","Wroclaw",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.086199999999998+17.012699999999999","SPO_PL0197A_6001_001","ug/m3","ug/m3",2018,51.0862,17.0127,"",23.288,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0198A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.150399999999998+15.0082","SPO_PL0198A_6001_001","PM2.5","Urban","Background","Zgorzelec, ul. Bohaterów Getta","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.150399999999998+15.0082","SPO_PL0198A_6001_001","ug/m3","ug/m3",2018,51.1504,15.0082,"",21.301,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0245A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.420299999999997+16.877300000000002","SPO_PL0245A_6001_001","PM2.5","Urban","Background","Poznań, ul. Dąbrowskiego","Poznan",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.420299999999997+16.877300000000002","SPO_PL0245A_6001_001","ug/m3","ug/m3",2018,52.4203,16.8773,"",21.858,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0276A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.529899999999998+22.112500000000001","SPO_PL0276A_6001_001","PM2.5","Urban","Background","Nisko, ul. Szklarniowa","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.529899999999998+22.112500000000001","SPO_PL0276A_6001_001","ug/m3","ug/m3",2018,50.5299,22.1125,"",24.084,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0308A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.2851+20.933","SPO_PL0308A_6001_001","PM2.5","Urban","Background","Warszawa, ul. Tołstoja","Warszawa",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.2851+20.933","SPO_PL0308A_6001_001","ug/m3","ug/m3",2018,52.2851,20.933,"",23.328,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0398A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.5563+19.6877","SPO_PL0398A_6001_001","PM2.5","Urban","Background","Płock, ul. Królowej Jadwigi","Plock",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.5563+19.6877","SPO_PL0398A_6001_001","ug/m3","ug/m3",2018,52.5563,19.6877,"",23.933,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0490A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.103499999999997+17.059200000000001","SPO_PL0490A_6001_001","PM2.5","Urban","Background","Wrocław, ul. Na Grobli","Wroclaw",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.103499999999997+17.059200000000001","SPO_PL0490A_6001_001","ug/m3","ug/m3",2018,51.1035,17.0592,"",21.504,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0493A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.415300000000002+21.171299999999999","SPO_PL0493A_6001_001","PM2.5","Urban","Background","Radom, ul. Hallera","Radom",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.415300000000002+21.171299999999999","SPO_PL0493A_6001_001","ug/m3","ug/m3",2018,51.4153,21.1713,"",24.944,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0494A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.676900000000003+17.950299999999999","SPO_PL0494A_6001_001","PM2.5","Urban","Background","Opole, os. Armii Krajowej","Opole",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.676900000000003+17.950299999999999","SPO_PL0494A_6001_001","ug/m3","ug/m3",2018,50.6769,17.9503,"",20.374,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0495A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.0242+22.0106","SPO_PL0495A_6001_002","PM2.5","Urban","Background","Rzeszów, ul. Rejtana","Rzeszów",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.0242+22.0106","SPO_PL0495A_6001_002","ug/m3","ug/m3",2018,50.0242,22.0106,"",22.853,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0502A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.020200000000003+21.004200000000001","SPO_PL0502A_6001_001","PM2.5","Urban","Background","Tarnów, ul. Bitwy pod Studziankami","Tarnów",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.020200000000003+21.004200000000001","SPO_PL0502A_6001_001","ug/m3","ug/m3",2018,50.0202,21.0042,"",24.775,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0503A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.747999999999998+18.049099999999999","SPO_PL0503A_6001_002","PM2.5","Urban","Background","Kalisz, ul. Wyszyńskiego","Kalisz",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.747999999999998+18.049099999999999","SPO_PL0503A_6001_002","ug/m3","ug/m3",2018,51.748,18.0491,"",23.875,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0507A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.259399999999999+22.569099999999999","SPO_PL0507A_6001_001","PM2.5","Urban","Background","Lublin, ul. Obywatelska","Lublin",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.259399999999999+22.569099999999999","SPO_PL0507A_6001_001","ug/m3","ug/m3",2018,51.2594,22.5691,"",24.445,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0518A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/49.744900000000001+21.454599999999999","SPO_PL0518A_6001_002","PM2.5","Urban","Background","Jaslo, ul. Sikorskiego","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/49.744900000000001+21.454599999999999","SPO_PL0518A_6001_002","ug/m3","ug/m3",2018,49.7449,21.4546,"",22.995,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0523A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.453600000000002+20.715599999999998","SPO_PL0523A_6001_001","PM2.5","Urban","Background","Busko-Zdrój, ul. Rokosza","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.453600000000002+20.715599999999998","SPO_PL0523A_6001_001","ug/m3","ug/m3",2018,50.4536,20.7156,"",21.597,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0534A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.926299999999998+14.8628","SPO_PL0534A_6001_001","PM2.5","Urban","Background","Myślibórz, ul. Za Bramką","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.926299999999998+14.8628","SPO_PL0534A_6001_001","ug/m3","ug/m3",2018,52.9263,14.8628,"",21.945,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0538A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/52.1721+22.282","SPO_PL0538A_6001_001","PM2.5","Urban","Background","Siedlce, ul. Konarskiego","Siedlce",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/52.1721+22.282","SPO_PL0538A_6001_001","ug/m3","ug/m3",2018,52.1721,22.282,"",22.303,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0552A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.159399999999998+19.477499999999999","SPO_PL0552A_6001_001","PM2.5","Urban","Background","Trzebinia, os. Związku Walki Młodych","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.159399999999998+19.477499999999999","SPO_PL0552A_6001_001","ug/m3","ug/m3",2018,50.1594,19.4775,"",23.967,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0558A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/54.120699999999999+17.975899999999999","SPO_PL0558A_6001_002","PM2.5","Urban","Background","Kościerzyna, ul. Targowa","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/54.120699999999999+17.975899999999999","SPO_PL0558A_6001_002","ug/m3","ug/m3",2018,54.1207,17.9759,"",22.825,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0565A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.429000000000002+21.2774","SPO_PL0565A_6001_001","PM2.5","Urban","Background","Połaniec, ul. Ruszczańska","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.429000000000002+21.2774","SPO_PL0565A_6001_001","ug/m3","ug/m3",2018,50.429,21.2774,"",23.847,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0566A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/51.050600000000003+21.084199999999999","SPO_PL0566A_6001_001","PM2.5","Urban","Background","Starachowice, ul. Złota","",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/51.050600000000003+21.084199999999999","SPO_PL0566A_6001_001","ug/m3","ug/m3",2018,51.0506,21.0842,"",22.029,NA,"",2018
4,"PM2.5 : P1Y","","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2018&Year_to=2018&Station=STA_PL0585A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","http://www.google.com/maps/place/50.913400000000003+15.765599999999999","SPO_PL0585A_6001_001","PM2.5","Urban","Background","Jelenia Góra, ul. Ogińskiego","Jelenia Góra",NA,"Poland","Annual mean / 1 calendar year","","http://www.google.com/maps/place/50.913400000000003+15.765599999999999","SPO_PL0585A_6001_001","ug/m3","ug/m3",2018,50.9134,15.7656,"",21.264,NA,"",2018
